position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [ĄC]
5457,10/31/18 21:00,10/31/18 15:00,99.2816,15.53581,258,val. GPS-3D,3.36,3.68,26
5456,10/31/18 20:00,10/31/18 14:00,99.28166,15.53589,255,val. GPS-3D,3.36,3.68,25
5455,10/31/18 19:00,10/31/18 13:00,99.28164,15.53584,266,val. GPS-3D,3.36,3.68,26
5454,10/31/18 18:00,10/31/18 12:00,99.28492,15.53922,250,val. GPS-3D,3.36,3.68,24
5453,10/31/18 17:00,10/31/18 11:00,99.29121,15.5473,239,val. GPS-3D,3.36,3.68,25
5452,10/31/18 16:00,10/31/18 10:00,99.28792,15.54528,294,val. GPS-3D,3.36,3.68,25
5451,10/31/18 15:00,10/31/18 9:00,99.28632,15.54345,263,val. GPS-3D,3.36,3.68,25
5450,10/31/18 14:00,10/31/18 8:00,99.28464,15.54148,254,val. GPS-3D,3.36,3.68,26
5449,10/31/18 13:00,10/31/18 7:00,99.28463,15.54153,270,val. GPS-3D,3.36,3.68,25
5448,10/31/18 12:00,10/31/18 6:00,99.28471,15.54234,254,val. GPS-3D,3.36,3.68,26
5447,10/31/18 11:00,10/31/18 5:00,99.28031,15.53862,310,val. GPS-3D,3.36,3.68,27
5446,10/31/18 10:01,10/31/18 4:01,99.28672,15.54051,230,val. GPS-3D,3.36,3.68,28
5445,10/31/18 9:00,10/31/18 3:00,99.28599,15.53994,225,val. GPS-3D,3.36,3.68,31
5443,10/31/18 7:00,10/31/18 1:00,99.28654,15.5392,223,val. GPS-3D,3.36,3.68,32
5442,10/31/18 6:00,10/31/18 0:00,99.286,15.53935,236,val. GPS-3D,3.36,3.68,32
5441,10/31/18 5:01,10/30/18 23:01,99.28598,15.53933,227,val. GPS-3D,3.36,3.68,33
5440,10/31/18 4:00,10/30/18 22:00,99.28597,15.53942,208,val. GPS-3D,3.36,3.68,34
5439,10/31/18 3:00,10/30/18 21:00,99.28577,15.53974,135,val. GPS-3D,3.36,3.68,31
5438,10/31/18 2:00,10/30/18 20:00,99.2853,15.54142,262,val. GPS-3D,3.36,3.68,29
5437,10/31/18 1:00,10/30/18 19:00,99.2864,15.54289,268,val. GPS-3D,3.36,3.68,28
5436,10/31/18 0:00,10/30/18 18:00,99.28626,15.54293,238,val. GPS-3D,3.36,3.68,28
5435,10/30/18 23:00,10/30/18 17:00,99.28626,15.54309,278,val. GPS-3D,3.36,3.68,30
5434,10/30/18 22:00,10/30/18 16:00,99.28627,15.54281,234,val. GPS-3D,3.36,3.68,31
5433,10/30/18 21:00,10/30/18 15:00,99.28626,15.54282,234,val. GPS-3D,3.36,3.68,30
5432,10/30/18 20:00,10/30/18 14:00,99.28659,15.5428,265,val. GPS-3D,3.36,3.68,28
5431,10/30/18 19:00,10/30/18 13:00,99.28652,15.5429,250,val. GPS-3D,3.36,3.68,28
5430,10/30/18 18:00,10/30/18 12:00,99.2865,15.54278,260,val. GPS-3D,3.36,3.68,27
5429,10/30/18 17:00,10/30/18 11:00,99.28658,15.54277,243,val. GPS-3D,3.36,3.68,29
5428,10/30/18 16:01,10/30/18 10:01,99.28649,15.54289,253,val. GPS-3D,3.36,3.68,31
5427,10/30/18 15:00,10/30/18 9:00,99.28642,15.54281,226,val. GPS-3D,3.36,3.68,27
5426,10/30/18 14:00,10/30/18 8:00,99.28449,15.53953,277,val. GPS-3D,3.36,3.68,27
5425,10/30/18 13:00,10/30/18 7:00,99.28444,15.53955,254,val. GPS-3D,3.36,3.68,27
5424,10/30/18 12:00,10/30/18 6:00,99.28434,15.5396,218,val. GPS-3D,3.36,3.68,28
5423,10/30/18 11:00,10/30/18 5:00,99.28268,15.53609,248,val. GPS-3D,3.36,3.68,29
5422,10/30/18 10:00,10/30/18 4:00,99.27815,15.533,270,val. GPS-3D,3.36,3.68,30
5421,10/30/18 9:00,10/30/18 3:00,99.27649,15.5323,311,val. GPS-3D,3.36,3.68,29
5420,10/30/18 8:01,10/30/18 2:01,99.27471,15.53066,329,val. GPS-3D,3.36,3.68,32
5419,10/30/18 7:03,10/30/18 1:03,99.27493,15.53049,297,GPS-3D,3.36,3.68,31
5418,10/30/18 6:00,10/30/18 0:00,99.27487,15.52971,278,val. GPS-3D,3.36,3.68,31
5417,10/30/18 5:01,10/29/18 23:01,99.27484,15.53132,297,val. GPS-3D,3.36,3.68,31
5415,10/30/18 3:00,10/29/18 21:00,99.27851,15.53241,272,val. GPS-3D,3.36,3.68,32
5414,10/30/18 2:00,10/29/18 20:00,99.27792,15.53246,268,val. GPS-3D,3.36,3.68,30
5413,10/30/18 1:00,10/29/18 19:00,99.27733,15.5323,226,val. GPS-3D,3.36,3.68,30
5412,10/30/18 0:00,10/29/18 18:00,99.27745,15.53249,294,val. GPS-3D,3.36,3.68,28
5411,10/29/18 23:00,10/29/18 17:00,99.27746,15.53243,272,val. GPS-3D,3.36,3.68,28
5410,10/29/18 22:00,10/29/18 16:00,99.27757,15.53244,322,val. GPS-3D,3.44,3.68,28
5409,10/29/18 21:00,10/29/18 15:00,99.27748,15.53229,262,val. GPS-3D,3.36,3.68,29
5408,10/29/18 20:00,10/29/18 14:00,99.27745,15.53242,292,val. GPS-3D,3.36,3.68,28
5407,10/29/18 19:00,10/29/18 13:00,99.27745,15.53239,273,val. GPS-3D,3.36,3.68,26
5406,10/29/18 18:00,10/29/18 12:00,99.27749,15.5323,285,val. GPS-3D,3.36,3.68,29
5405,10/29/18 17:00,10/29/18 11:00,99.27782,15.53217,323,val. GPS-3D,3.36,3.68,27
5404,10/29/18 16:00,10/29/18 10:00,99.27773,15.53244,277,val. GPS-3D,3.36,3.68,28
5403,10/29/18 15:00,10/29/18 9:00,99.28284,15.53758,240,val. GPS-3D,3.36,3.68,28
5402,10/29/18 14:01,10/29/18 8:01,99.2836,15.54239,295,val. GPS-3D,3.36,3.68,29
5401,10/29/18 13:00,10/29/18 7:00,99.28344,15.5422,318,val. GPS-3D,3.36,3.68,29
5400,10/29/18 12:00,10/29/18 6:00,99.28359,15.54231,326,val. GPS-3D,3.36,3.68,29
5399,10/29/18 11:00,10/29/18 5:00,99.2835,15.5423,309,val. GPS-3D,3.36,3.68,31
5398,10/29/18 10:00,10/29/18 4:00,99.28341,15.54214,349,val. GPS-3D,3.36,3.68,30
5397,10/29/18 9:00,10/29/18 3:00,99.28411,15.54116,254,val. GPS-3D,3.36,3.68,31
5396,10/29/18 8:00,10/29/18 2:00,99.28604,15.53946,253,val. GPS-3D,3.36,3.68,31
5395,10/29/18 7:01,10/29/18 1:01,99.28609,15.53937,241,val. GPS-3D,3.36,3.68,33
5393,10/29/18 5:00,10/28/18 23:00,99.28611,15.53939,244,val. GPS-3D,3.36,3.68,32
5392,10/29/18 4:02,10/28/18 22:02,99.28673,15.54018,265,GPS-3D,3.36,3.68,32
5391,10/29/18 3:00,10/28/18 21:00,99.28554,15.53927,266,val. GPS-3D,3.36,3.68,33
5390,10/29/18 2:00,10/28/18 20:00,99.28573,15.54412,269,val. GPS-3D,3.36,3.68,31
5389,10/29/18 1:00,10/28/18 19:00,99.28193,15.55419,407,val. GPS-3D,3.36,3.68,31
5388,10/29/18 0:00,10/28/18 18:00,99.28189,15.55417,393,val. GPS-3D,3.36,3.68,28
5387,10/28/18 23:02,10/28/18 17:02,99.27885,15.56605,554,val. GPS-3D,3.36,3.68,28
5386,10/28/18 22:00,10/28/18 16:00,99.27672,15.56973,530,val. GPS-3D,3.36,3.68,30
5385,10/28/18 21:00,10/28/18 15:00,99.27664,15.56972,564,val. GPS-3D,3.36,3.68,26
5384,10/28/18 20:01,10/28/18 14:01,99.27659,15.56978,556,val. GPS-3D,3.36,3.68,30
5383,10/28/18 19:00,10/28/18 13:00,99.27764,15.56918,572,val. GPS-3D,3.36,3.68,27
5382,10/28/18 18:00,10/28/18 12:00,99.27812,15.56927,556,val. GPS-3D,3.36,3.68,28
5381,10/28/18 17:00,10/28/18 11:00,99.27893,15.56768,557,val. GPS-3D,3.36,3.68,28
5380,10/28/18 16:00,10/28/18 10:00,99.27875,15.5677,540,val. GPS-3D,3.36,3.68,28
5379,10/28/18 15:00,10/28/18 9:00,99.27811,15.56922,586,val. GPS-3D,3.36,3.68,27
5378,10/28/18 14:00,10/28/18 8:00,99.27706,15.56952,555,val. GPS-3D,3.36,3.68,29
5377,10/28/18 13:00,10/28/18 7:00,99.27847,15.56885,577,val. GPS-3D,3.36,3.68,28
5376,10/28/18 12:00,10/28/18 6:00,99.27834,15.56877,570,val. GPS-3D,3.36,3.68,29
5375,10/28/18 11:00,10/28/18 5:00,99.27824,15.56576,545,val. GPS-3D,3.36,3.68,29
5374,10/28/18 10:00,10/28/18 4:00,99.27846,15.5612,490,val. GPS-3D,3.36,3.68,29
5373,10/28/18 9:01,10/28/18 3:01,99.27984,15.55531,340,val. GPS-3D,3.36,3.68,31
5372,10/28/18 8:00,10/28/18 2:00,99.27976,15.55517,332,val. GPS-3D,3.36,3.68,31
